player,matches_played,wins,cb_opportunities,cb_successes,avg_rank,best_rank,win_rate,comeback_rate,ace_rate,df_rate,first_serve_in,first_serve_won,second_serve_won,srv_pts_won,bp_save_rate,ret_pts_won,bp_conv_rate,clutch_index,serve_style_score
Vincent Spadea,368,164,204,37,60.94021739130435,19.0,0.44565217391304346,0.18137254901960784,0.04668716801789209,0.04252865529773553,0.5714984623986581,0.6815457991928581,0.5071766432882074,0.6068283477774672,0.5988045007032349,0.3816175943835518,0.4135188866799205,0.32389516994323564,0.20813984353385892
Vladimir Voltchkov,127,57,65,11,117.02362204724409,26.0,0.44881889763779526,0.16923076923076924,0.07709081580297589,0.055541303232426883,0.5828630066700872,0.7046654929577465,0.48370233702337023,0.6124935864545921,0.5785123966942148,0.36258600545242115,0.3663663663663664,-0.9054442570275535,0.3035614519628915
Wayne Arthurs,254,114,145,27,92.18897637795276,44.0,0.44881889763779526,0.18620689655172415,0.1878447596532703,0.062253743104806934,0.5577226162332545,0.807400211939244,0.5435412026726057,0.6907013396375099,0.6784249384741592,0.2968633122226101,0.30855018587360594,-0.4005769489257507,0.48839391455105546
Wayne Ferreira,217,122,102,26,40.45161290322581,11.0,0.5622119815668203,0.2549019607843137,0.0960595396065309,0.03461605030865978,0.5469912882940057,0.7441198185845375,0.5156647987773816,0.6406277043789304,0.6231454005934718,0.3698598798970546,0.3805668016194332,0.08592487087693562,0.2580007876185723
Wesley Moodie,124,56,63,9,113.73387096774194,57.0,0.45161290322580644,0.14285714285714285,0.13517179023508138,0.03842676311030741,0.6891952983725136,0.735651033125615,0.5141818181818182,0.6668173598553345,0.6368078175895765,0.31426278376519146,0.3283018867924528,-0.6937305744974913,0.6928514699204484
Xavier Malisse,502,264,230,38,65.18326693227091,19.0,0.5258964143426295,0.16521739130434782,0.09089477827341905,0.02831277879821569,0.5706638677512464,0.7333088100055177,0.5125901479036793,0.6385463133035949,0.6004373633239612,0.3817587413480449,0.41012658227848103,0.2853211479067565,0.30442165387866477
Yannick Hanfmann,190,94,100,18,102.90526315789474,45.0,0.49473684210526314,0.18,0.06740797016368534,0.02403480903377305,0.6532909731335037,0.6932022412517179,0.5179282868525896,0.6324331790869535,0.6043046357615894,0.3635506465517241,0.3602882305844676,-0.6058491635133145,0.4543067331380738
Yen Hsun Lu,374,157,198,23,92.21081081081081,33.0,0.4197860962566845,0.11616161616161616,0.05594017252230573,0.04512976194883566,0.6049757506201178,0.7036901046447586,0.5025304592314902,0.6242271667098589,0.5910931174089069,0.35909852180878177,0.37746220797068253,-0.49029744565756384,0.3106119891960232
Yevgeny Kafelnikov,315,200,144,45,8.914285714285715,2.0,0.6349206349206349,0.3125,0.07260903781634429,0.05463281282359276,0.5440914550801474,0.7321863580998782,0.5032252203143455,0.6278010189288821,0.6054519368723099,0.39588892595063374,0.4295503211991435,0.7378010919805345,0.19875027826561986
Yoshihito Nishioka,295,143,161,37,84.45084745762712,27.0,0.4847457627118644,0.22981366459627328,0.025626498147744606,0.021050337764218784,0.6496404445412944,0.6472561384677311,0.5363851225276776,0.6084114186097189,0.5855734767025089,0.36794522952690245,0.3919523099850969,-0.30206779007188894,0.3524494392559319
Younes El Aynaoui,282,166,122,36,62.69285714285714,14.0,0.5886524822695035,0.29508196721311475,0.09718309859154929,0.03563380281690141,0.6370422535211268,0.7327732331048714,0.5075669383003493,0.6510328638497652,0.6360837438423645,0.35872190228497125,0.37118155619596543,0.11498557993880731,0.48078275753287797
Yuichi Sugita,139,51,83,11,113.43884892086331,36.0,0.3669064748201439,0.13253012048192772,0.046480869154463866,0.03306565895134624,0.6056683986773737,0.6788332553423803,0.4877815045519885,0.6034955125177137,0.5872093023255814,0.3550469483568075,0.3875476493011436,-0.3599628508367222,0.29126764287905926
Zhizhen Zhang,139,63,74,15,120.29496402877697,33.0,0.45323741007194246,0.20270270270270271,0.09138937807025674,0.025025488923903976,0.6380572805635369,0.7242882045322487,0.5152368758002561,0.6486235981091852,0.6080402010050251,0.33333333333333337,0.37516869095816463,-0.26091633337777476,0.4703797426915963
Zizou Bergs,134,61,65,9,85.06716417910448,39.0,0.4552238805970149,0.13846153846153847,0.08356545961002786,0.04645841623557501,0.6029645841623558,0.7170433921795083,0.5126534703081934,0.6358933545563072,0.6129032258064516,0.3602342664284296,0.3686806411837238,-0.3066349853882837,0.3671344498737143
